date,data,change,pct_change,id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes,month_year
2000-11-01,108.291,0.563,0.523,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",11-2000
2000-12-01,108.792,0.501,0.463,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",12-2000
2001-01-01,109.215,0.423,0.389,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",01-2001
2001-02-01,109.64299999999999,0.428,0.392,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",02-2001
2001-03-01,110.395,0.752,0.686,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",03-2001
2001-04-01,111.24799999999999,0.853,0.773,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",04-2001
2001-05-01,112.20299999999999,0.955,0.858,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",05-2001
2001-06-01,113.273,1.07,0.954,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",06-2001
2001-07-01,114.229,0.956,0.844,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",07-2001
2001-08-01,114.99,0.761,0.666,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",08-2001
2001-09-01,115.46600000000001,0.476,0.414,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",09-2001
2001-10-01,115.682,0.216,0.187,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",10-2001
2001-11-01,115.839,0.157,0.136,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",11-2001
2001-12-01,116.056,0.217,0.187,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",12-2001
2002-01-01,116.43700000000001,0.381,0.328,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",01-2002
2002-02-01,116.91799999999999,0.481,0.413,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",02-2002
2002-03-01,117.931,1.013,0.866,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",03-2002
2002-04-01,119.212,1.281,1.086,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",04-2002
2002-05-01,120.791,1.579,1.325,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",05-2002
2002-06-01,122.334,1.543,1.277,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",06-2002
2002-07-01,123.68799999999999,1.354,1.107,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",07-2002
2002-08-01,124.729,1.041,0.842,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",08-2002
2002-09-01,125.493,0.764,0.613,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",09-2002
2002-10-01,126.13600000000001,0.643,0.512,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",10-2002
2002-11-01,126.64200000000001,0.506,0.401,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",11-2002
2002-12-01,127.15,0.508,0.401,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",12-2002
2003-01-01,127.652,0.502,0.395,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",01-2003
2003-02-01,128.327,0.675,0.529,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",02-2003
2003-03-01,129.31,0.983,0.766,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",03-2003
2003-04-01,130.491,1.181,0.913,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",04-2003
2003-05-01,131.841,1.35,1.035,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",05-2003
2003-06-01,133.226,1.385,1.051,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",06-2003
2003-07-01,134.64700000000002,1.421,1.067,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",07-2003
2003-08-01,135.965,1.318,0.979,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",08-2003
2003-09-01,137.077,1.112,0.818,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",09-2003
2003-10-01,137.97799999999998,0.901,0.657,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",10-2003
2003-11-01,138.769,0.791,0.573,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",11-2003
2003-12-01,139.632,0.863,0.622,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",12-2003
2004-01-01,140.709,1.077,0.771,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",01-2004
2004-02-01,142.032,1.323,0.94,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",02-2004
2004-03-01,144.083,2.051,1.444,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",03-2004
2004-04-01,146.181,2.098,1.456,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",04-2004
2004-05-01,148.335,2.154,1.474,CSUSHPINSA,2020-06-18,2020-06-18,S&P/Case-Shiller U.S. National Home Price Index,1987-01-01,2020-03-01,Monthly,M,Index Jan 2000=100,Index Jan 2000=100,Not Seasonally Adjusted,NSA,2020-05-26 08:31:01-05,87,"For more information regarding the index, please visit Standard & Poor's (http://us.spindices.com/index-family/real-estate/sp-corelogic-case-shiller). There is more information about home price sales pairs in the Methodology section. Copyright, 2016, Standard & Poor's Financial Services LLC. Reprinted with permission.",05-2004
